Subject,CondNumber,corr_resp,Stimulus.ACC,Stimulus.RESP,Stimulus.RT,target,preview1,preview3
1,2,5,1,5,627,EEEEE,+++++,+++++
1,10,1,1,1,680,AARAA,+++++,++a++
1,1,1,1,1,681,++N++,+++++,+++++
1,1,1,1,1,414,++N++,+++++,+++++
1,13,1,1,1,679,++N++,++e++,++e++
1,2,5,1,5,525,AAAAA,+++++,+++++
1,7,1,1,1,578,++N++,+++++,++e++
1,16,1,1,1,608,EEREE,++e++,++e++
1,1,5,1,5,912,++A++,+++++,+++++
1,7,1,1,1,529,++N++,+++++,++a++
1,16,1,1,1,718,AARAA,++a++,++a++
1,3,1,1,1,624,RRNRR,+++++,+++++
1,13,5,1,5,524,++A++,++r++,++r++
1,9,5,1,5,628,AAEAA,+++++,++a++
1,11,1,1,1,922,++N++,++n++,++n++
1,15,5,1,5,542,AAEAA,++a++,++a++
1,5,5,0,1,583,++E++,+++++,++e++
1,13,1,1,1,825,++R++,++a++,++a++
1,13,5,1,5,589,++E++,++n++,++n++
1,16,1,1,1,971,AANAA,++a++,++a++
1,1,5,1,5,565,++A++,+++++,+++++
1,5,1,1,1,497,++N++,+++++,++n++
1,9,5,1,5,537,EEAEE,+++++,++e++
1,15,1,1,1,643,NNRNN,++n++,++n++
1,16,5,1,5,1114,RRARR,++r++,++r++
1,5,1,1,1,649,++R++,+++++,++r++
1,7,1,1,1,658,++R++,+++++,++a++
1,1,1,1,1,527,++R++,+++++,+++++
1,7,5,1,5,550,++A++,+++++,++r++
1,6,1,1,1,1013,++N++,+++++,++r++
1,16,1,1,1,705,AARAA,++a++,++a++
1,15,5,1,5,641,AAEAA,++a++,++a++
1,10,1,1,1,636,EENEE,+++++,++e++
1,4,1,1,1,677,AARAA,+++++,+++++
1,4,5,1,5,797,NNANN,+++++,+++++
1,11,1,1,1,623,++R++,++r++,++r++
1,15,1,1,1,847,RRNRR,++r++,++r++
1,13,5,1,5,1019,++A++,++r++,++r++
1,6,5,1,5,464,++A++,+++++,++e++
1,7,5,1,5,501,++A++,+++++,++n++
1,1,5,1,5,550,++E++,+++++,+++++
1,9,5,1,5,570,AAEAA,+++++,++a++
1,1,5,1,5,535,++A++,+++++,+++++
1,3,5,1,5,1078,AAEAA,+++++,+++++
1,10,5,1,5,608,RRERR,+++++,++r++
1,1,1,1,1,609,++R++,+++++,+++++
1,7,5,1,5,690,++E++,+++++,++n++
1,7,5,1,5,490,++E++,+++++,++r++
1,10,1,1,1,750,AARAA,+++++,++a++
1,1,5,1,5,915,++E++,+++++,+++++
1,8,1,1,1,526,NNNNN,+++++,++n++
1,1,5,1,5,937,++A++,+++++,+++++
1,1,5,1,5,663,++E++,+++++,+++++
1,10,1,1,1,828,AANAA,+++++,++a++
1,13,1,1,1,662,++N++,++e++,++e++
1,4,5,1,5,1127,NNENN,+++++,+++++
1,2,1,1,1,820,RRRRR,+++++,+++++
1,8,5,1,5,922,AAAAA,+++++,++a++
1,11,5,1,5,381,++A++,++a++,++a++
1,6,5,1,5,579,++E++,+++++,++a++
1,14,1,1,1,452,RRRRR,++r++,++r++
1,3,1,1,1,706,RRNRR,+++++,+++++
1,16,5,1,5,403,NNANN,++n++,++n++
1,10,1,1,1,981,EEREE,+++++,++e++
1,12,5,1,5,544,++A++,++e++,++e++
1,6,1,1,1,607,++R++,+++++,++n++
1,1,1,1,1,1144,++N++,+++++,+++++
1,14,5,1,5,431,AAAAA,++a++,++a++
1,4,1,1,1,850,AANAA,+++++,+++++
1,16,1,1,1,661,EENEE,++e++,++e++
1,5,5,1,5,476,++A++,+++++,++a++
1,16,1,1,1,516,EEREE,++e++,++e++
1,1,1,1,1,1084,++N++,+++++,+++++
1,16,5,1,5,875,NNENN,++n++,++n++
1,13,1,1,1,456,++R++,++a++,++a++
1,1,1,1,1,939,++R++,+++++,+++++
1,1,1,1,1,467,++R++,+++++,+++++
1,13,5,1,5,621,++A++,++n++,++n++
1,11,5,1,5,476,++E++,++e++,++e++
1,14,1,1,1,429,NNNNN,++n++,++n++
1,4,5,1,5,668,RRERR,+++++,+++++
1,16,1,1,1,570,AANAA,++a++,++a++
1,4,5,1,5,1466,RRARR,+++++,+++++
1,2,5,1,5,442,AAAAA,+++++,+++++
1,10,5,1,5,877,NNANN,+++++,++n++
1,11,1,1,1,1096,++N++,++n++,++n++
1,16,5,1,5,748,RRERR,++r++,++r++
1,4,1,1,1,611,EEREE,+++++,+++++
1,8,1,1,1,632,RRRRR,+++++,++r++
1,13,1,1,1,488,++N++,++a++,++a++
1,4,1,1,1,718,EENEE,+++++,+++++
1,2,1,1,1,907,NNNNN,+++++,+++++
1,13,5,1,5,739,++E++,++r++,++r++
1,12,1,1,1,601,++N++,++r++,++r++
1,10,5,1,5,670,NNENN,+++++,++n++
1,1,1,1,1,1569,++N++,+++++,+++++
1,2,5,1,5,581,EEEEE,+++++,+++++
1,1,5,1,5,712,++A++,+++++,+++++
1,10,5,1,5,643,RRARR,+++++,++r++
1,1,1,1,1,658,++N++,+++++,+++++
1,7,1,1,1,561,++N++,+++++,++e++
1,12,5,1,5,470,++E++,++a++,++a++
1,13,5,1,5,572,++E++,++n++,++n++
1,5,5,1,5,491,++E++,+++++,++e++
1,1,5,1,5,948,++E++,+++++,+++++
1,15,5,1,5,922,EEAEE,++e++,++e++
1,9,1,1,1,668,RRNRR,+++++,++r++
1,9,1,1,1,661,NNRNN,+++++,++n++
1,14,5,1,5,460,EEEEE,++e++,++e++
1,3,5,1,5,737,EEAEE,+++++,+++++
1,13,1,1,1,630,++R++,++e++,++e++
1,7,1,1,1,867,++R++,+++++,++e++
1,7,1,1,1,530,++N++,+++++,++a++
1,12,1,1,1,1388,++R++,++n++,++n++
1,8,5,1,5,639,EEEEE,+++++,++e++
1,3,1,1,1,605,NNRNN,+++++,+++++
1,8,1,1,1,536,RRRRR,+++++,++r++
1,16,5,1,5,544,NNENN,++n++,++n++
1,14,5,1,5,339,AAAAA,++a++,++a++
1,15,5,1,5,466,EEAEE,++e++,++e++
1,7,5,1,5,683,++A++,+++++,++n++
1,10,5,1,5,574,NNANN,+++++,++n++
1,13,5,1,5,629,++A++,++r++,++r++
1,16,1,1,1,668,AANAA,++a++,++a++
1,4,1,1,1,819,AARAA,+++++,+++++
1,9,5,1,5,1236,EEAEE,+++++,++e++
1,5,5,1,5,513,++E++,+++++,++e++
1,1,5,1,5,542,++E++,+++++,+++++
1,1,1,1,1,443,++R++,+++++,+++++
1,16,1,1,1,628,EENEE,++e++,++e++
1,14,1,1,1,610,RRRRR,++r++,++r++
1,1,1,1,1,1483,++R++,+++++,+++++
1,1,1,1,1,603,++N++,+++++,+++++
1,9,1,1,1,667,NNRNN,+++++,++n++
1,8,5,1,5,824,AAAAA,+++++,++a++
1,6,1,1,1,646,++R++,+++++,++n++
1,4,1,1,1,751,EEREE,+++++,+++++
1,10,1,1,1,576,AANAA,+++++,++a++
1,2,5,1,5,534,EEEEE,+++++,+++++
1,2,1,1,1,718,NNNNN,+++++,+++++
1,15,5,1,5,819,AAEAA,++a++,++a++
1,10,5,1,5,1325,RRARR,+++++,++r++
1,3,1,1,1,869,RRNRR,+++++,+++++
1,2,1,1,1,621,RRRRR,+++++,+++++
1,9,1,1,1,692,RRNRR,+++++,++r++
1,3,5,1,5,642,AAEAA,+++++,+++++
1,16,1,1,1,555,EEREE,++e++,++e++
1,1,1,1,1,912,++N++,+++++,+++++
1,10,1,1,1,698,EENEE,+++++,++e++
1,5,1,1,1,514,++N++,+++++,++n++
1,1,5,1,5,792,++A++,+++++,+++++
1,7,1,1,1,743,++R++,+++++,++a++
1,16,1,1,1,612,AARAA,++a++,++a++
1,10,1,1,1,571,AARAA,+++++,++a++
1,5,5,1,5,1029,++A++,+++++,++a++
1,3,5,1,5,447,EEAEE,+++++,+++++
1,1,1,1,1,668,++N++,+++++,+++++
1,1,5,1,5,434,++E++,+++++,+++++
1,1,1,1,1,901,++R++,+++++,+++++
1,14,5,1,5,336,EEEEE,++e++,++e++
1,7,1,1,1,514,++N++,+++++,++a++
1,11,5,1,5,350,++E++,++e++,++e++
1,10,5,1,5,780,NNENN,+++++,++n++
1,12,1,1,1,1464,++N++,++r++,++r++
1,10,5,1,5,768,RRERR,+++++,++r++
1,1,5,1,5,797,++E++,+++++,+++++
1,6,5,1,5,393,++E++,+++++,++a++
1,6,1,1,1,549,++N++,+++++,++r++
1,16,5,1,5,581,NNANN,++n++,++n++
1,13,1,1,1,472,++R++,++a++,++a++
1,13,5,1,5,631,++E++,++n++,++n++
1,7,5,1,5,565,++A++,+++++,++r++
1,1,1,1,1,555,++R++,+++++,+++++
1,4,1,1,1,753,AANAA,+++++,+++++
1,15,1,1,1,686,NNRNN,++n++,++n++
1,14,1,0,5,477,NNNNN,++n++,++n++
1,11,1,0,5,478,++N++,++n++,++n++
1,13,1,1,1,561,++R++,++e++,++e++
1,7,1,1,1,690,++N++,+++++,++e++
1,16,5,0,1,550,RRARR,++r++,++r++
1,4,5,1,5,680,NNANN,+++++,+++++
1,12,1,1,1,998,++R++,++n++,++n++
1,2,5,1,5,988,AAAAA,+++++,+++++
1,16,5,1,5,847,RRERR,++r++,++r++
1,13,1,1,1,728,++N++,++a++,++a++
1,11,5,0,1,1411,++A++,++a++,++a++
1,1,5,1,5,1142,++E++,+++++,+++++
1,8,5,1,5,509,EEEEE,+++++,++e++
1,4,5,1,5,1150,RRERR,+++++,+++++
1,10,1,1,1,632,EEREE,+++++,++e++
1,1,5,1,5,673,++A++,+++++,+++++
1,6,5,1,5,434,++A++,+++++,++e++
1,4,1,1,1,622,EENEE,+++++,+++++
1,13,1,1,1,490,++N++,++e++,++e++
1,7,5,1,5,486,++E++,+++++,++n++
1,7,5,1,5,465,++E++,+++++,++r++
1,1,1,1,1,971,++N++,+++++,+++++
1,1,5,1,5,475,++A++,+++++,+++++
1,12,5,1,5,452,++E++,++a++,++a++
1,11,1,1,1,379,++R++,++r++,++r++
1,5,1,1,1,448,++R++,+++++,++r++
1,8,1,1,1,600,NNNNN,+++++,++n++
1,9,5,1,5,678,AAEAA,+++++,++a++
1,13,5,0,1,908,++A++,++n++,++n++
1,15,1,1,1,511,RRNRR,++r++,++r++
1,13,5,1,5,598,++E++,++r++,++r++
1,3,1,1,1,887,NNRNN,+++++,+++++
1,12,5,1,5,323,++A++,++e++,++e++
1,4,5,1,5,491,RRARR,+++++,+++++
1,7,1,1,1,668,++R++,+++++,++e++
1,1,5,1,5,446,++A++,+++++,+++++
1,4,5,1,5,564,NNENN,+++++,+++++
2,7,5,1,5,491,++N++,+++++,++e++
2,4,5,0,1,459,AARAA,+++++,+++++
2,1,5,1,5,444,++R++,+++++,+++++
2,13,1,0,5,275,++E++,++r++,++r++
2,14,5,1,5,124,NNNNN,++n++,++n++
2,3,1,1,1,498,AAEAA,+++++,+++++
2,12,5,1,5,254,++R++,++n++,++n++
2,13,5,1,5,549,++N++,++e++,++e++
2,9,5,1,5,429,RRNRR,+++++,++r++
2,10,1,0,5,443,NNANN,+++++,++n++
2,1,5,1,5,888,++R++,+++++,+++++
2,1,1,1,1,494,++E++,+++++,+++++
2,13,1,0,5,128,++E++,++n++,++n++
2,14,1,1,1,555,AAAAA,++a++,++a++
2,7,1,1,1,1435,++E++,+++++,++r++
2,1,5,1,5,434,++R++,+++++,+++++
2,1,1,1,1,745,++E++,+++++,+++++
2,1,1,1,1,499,++A++,+++++,+++++
2,8,1,1,1,304,AAAAA,+++++,++a++
2,4,5,0,1,911,EEREE,+++++,+++++
2,4,1,0,5,510,RRERR,+++++,+++++
2,10,1,0,5,662,NNENN,+++++,++n++
2,15,1,1,1,224,EEAEE,++e++,++e++
2,16,1,0,5,392,NNANN,++n++,++n++
2,14,1,1,1,436,EEEEE,++e++,++e++
2,11,1,1,1,80,++A++,++a++,++a++
2,9,1,1,1,410,AAEAA,+++++,++a++
2,11,5,1,5,364,++N++,++n++,++n++
2,10,5,0,1,386,AARAA,+++++,++a++
2,12,5,1,5,500,++N++,++r++,++r++
2,9,5,1,5,389,NNRNN,+++++,++n++
2,4,1,1,1,360,RRARR,+++++,+++++
2,5,1,1,1,737,++A++,+++++,++a++
2,1,1,1,1,746,++E++,+++++,+++++
2,7,1,1,1,618,++A++,+++++,++r++
2,12,1,1,1,61,++E++,++a++,++a++
2,6,1,1,1,358,++E++,+++++,++a++
2,8,5,1,5,397,RRRRR,+++++,++r++
2,5,5,1,5,319,++N++,+++++,++n++
2,12,1,1,1,309,++A++,++e++,++e++
2,9,1,0,5,366,EEAEE,+++++,++e++
2,4,5,0,1,403,EENEE,+++++,+++++
2,11,5,1,5,190,++R++,++r++,++r++
2,1,5,1,5,410,++N++,+++++,+++++
2,13,5,0,1,294,++N++,++a++,++a++
2,13,1,0,5,90,++A++,++r++,++r++
2,7,5,1,5,433,++R++,+++++,++e++
2,6,1,1,1,506,++A++,+++++,++e++
2,4,5,0,1,495,AANAA,+++++,+++++
2,1,1,1,1,571,++A++,+++++,+++++
2,8,1,1,1,453,EEEEE,+++++,++e++
2,14,5,1,5,1015,RRRRR,++r++,++r++
2,2,1,1,1,380,AAAAA,+++++,+++++
2,2,5,1,5,489,NNNNN,+++++,+++++
2,15,5,1,5,75,NNRNN,++n++,++n++
2,16,1,0,5,509,RRARR,++r++,++r++
2,2,5,1,5,469,RRRRR,+++++,+++++
2,7,5,0,1,458,++R++,+++++,++a++
2,1,1,1,1,612,++E++,+++++,+++++
2,13,1,1,1,523,++A++,++n++,++n++
2,3,5,1,5,450,RRNRR,+++++,+++++
2,1,5,1,5,978,++N++,+++++,+++++
2,7,1,1,1,572,++E++,+++++,++n++
2,1,1,1,1,699,++A++,+++++,+++++
2,10,1,1,1,475,RRARR,+++++,++r++
2,10,5,1,5,470,AANAA,+++++,++a++
2,13,5,0,1,204,++R++,++a++,++a++
2,7,5,1,5,488,++N++,+++++,++a++
2,16,5,0,1,144,AARAA,++a++,++a++
2,2,1,1,1,484,EEEEE,+++++,+++++
2,11,1,1,1,311,++E++,++e++,++e++
2,16,1,0,5,499,NNENN,++n++,++n++
2,16,5,0,1,183,AANAA,++a++,++a++
2,16,1,0,5,509,RRERR,++r++,++r++
2,5,1,1,1,359,++E++,+++++,++e++
2,3,1,1,1,557,EEAEE,+++++,+++++
2,16,5,0,1,304,EEREE,++e++,++e++
2,3,5,1,5,429,NNRNN,+++++,+++++
2,10,5,0,1,445,EEREE,+++++,++e++
2,6,5,1,5,373,++R++,+++++,++n++
2,10,5,1,5,432,EENEE,+++++,++e++
2,8,5,1,5,345,NNNNN,+++++,++n++
2,7,1,1,1,700,++A++,+++++,++n++
2,10,1,0,5,337,RRERR,+++++,++r++
2,1,1,1,1,548,++A++,+++++,+++++
2,1,5,1,5,624,++N++,+++++,+++++
2,6,5,0,1,635,++N++,+++++,++r++
2,1,5,1,5,440,++N++,+++++,+++++
2,4,1,1,1,397,NNENN,+++++,+++++
2,1,5,1,5,464,++R++,+++++,+++++
2,5,5,1,5,446,++R++,+++++,++r++
2,16,5,0,1,695,EENEE,++e++,++e++
2,15,1,1,1,295,AAEAA,++a++,++a++
2,4,1,0,5,538,NNANN,+++++,+++++
2,13,5,0,1,213,++R++,++e++,++e++
2,15,5,1,5,320,RRNRR,++r++,++r++
2,9,5,1,5,453,RRNRR,+++++,++r++
2,8,1,1,1,371,EEEEE,+++++,++e++
2,1,5,1,5,420,++N++,+++++,+++++
2,5,1,1,1,389,++A++,+++++,++a++
2,9,1,1,1,655,AAEAA,+++++,++a++
2,7,1,1,1,537,++A++,+++++,++r++
2,6,5,1,5,694,++N++,+++++,++r++
2,4,1,0,5,584,NNANN,+++++,+++++
2,2,5,1,5,419,NNNNN,+++++,+++++
2,10,1,0,5,541,RRERR,+++++,++r++
2,14,1,1,1,200,AAAAA,++a++,++a++
2,16,1,0,5,28,RRERR,++r++,++r++
2,13,5,0,1,110,++N++,++e++,++e++
2,14,5,1,5,245,RRRRR,++r++,++r++
2,5,5,1,5,325,++N++,+++++,++n++
2,10,5,0,1,390,EEREE,+++++,++e++
2,7,5,1,5,494,++N++,+++++,++e++
2,1,1,1,1,456,++A++,+++++,+++++
2,12,1,1,1,479,++E++,++a++,++a++
2,14,5,1,5,198,NNNNN,++n++,++n++
2,15,1,1,1,226,EEAEE,++e++,++e++
2,15,1,1,1,297,AAEAA,++a++,++a++
2,7,5,1,5,443,++R++,+++++,++a++
2,4,5,0,1,423,AARAA,+++++,+++++
2,13,1,0,5,87,++E++,++n++,++n++
2,1,1,1,1,673,++A++,+++++,+++++
2,3,1,1,1,499,AAEAA,+++++,+++++
2,12,5,1,5,47,++N++,++r++,++r++
2,7,1,1,1,606,++E++,+++++,++r++
2,16,5,0,1,308,EENEE,++e++,++e++
2,1,5,1,5,441,++N++,+++++,+++++
2,15,5,1,5,136,RRNRR,++r++,++r++
2,16,5,0,1,545,AANAA,++a++,++a++
2,6,5,1,5,446,++R++,+++++,++n++
2,11,5,1,5,238,++N++,++n++,++n++
2,12,1,1,1,123,++A++,++e++,++e++
2,10,1,0,5,376,NNANN,+++++,++n++
2,13,5,1,5,424,++R++,++a++,++a++
2,16,1,1,1,364,RRARR,++r++,++r++
2,9,5,1,5,450,NNRNN,+++++,++n++
2,8,5,1,5,416,NNNNN,+++++,++n++
2,12,5,1,5,500,++R++,++n++,++n++
2,1,1,1,1,789,++A++,+++++,+++++
2,10,1,0,5,539,RRARR,+++++,++r++
2,1,5,1,5,470,++R++,+++++,+++++
2,13,5,1,5,345,++R++,++e++,++e++
2,3,5,1,5,460,NNRNN,+++++,+++++
2,5,1,1,1,500,++E++,+++++,++e++
2,1,1,1,1,509,++E++,+++++,+++++
2,10,1,0,5,556,NNENN,+++++,++n++
2,9,1,1,1,534,EEAEE,+++++,++e++
2,13,1,1,1,434,++A++,++n++,++n++
2,4,1,0,5,453,RRERR,+++++,+++++
2,1,5,1,5,428,++R++,+++++,+++++
2,7,5,1,5,434,++R++,+++++,++e++
2,4,5,0,1,503,AANAA,+++++,+++++
2,14,1,1,1,505,EEEEE,++e++,++e++
2,10,5,0,1,561,AANAA,+++++,++a++
2,16,1,0,5,298,NNANN,++n++,++n++
2,4,5,0,1,462,EEREE,+++++,+++++
2,16,5,0,1,394,AARAA,++a++,++a++
2,1,5,1,5,882,++R++,+++++,+++++
2,13,1,1,1,363,++E++,++r++,++r++
2,16,5,1,5,639,EEREE,++e++,++e++
2,1,5,1,5,675,++N++,+++++,+++++
2,10,5,0,1,613,EENEE,+++++,++e++
2,11,5,1,5,603,++R++,++r++,++r++
2,4,5,0,1,549,EENEE,+++++,+++++
2,7,5,1,5,505,++N++,+++++,++a++
2,11,1,1,1,358,++E++,++e++,++e++
2,7,1,0,5,381,++A++,+++++,++n++
2,4,1,0,5,507,NNENN,+++++,+++++
2,15,5,1,5,442,NNRNN,++n++,++n++
2,3,1,1,1,433,EEAEE,+++++,+++++
2,4,1,0,5,463,RRARR,+++++,+++++
2,6,1,1,1,428,++A++,+++++,++e++
2,11,1,1,1,368,++A++,++a++,++a++
2,1,1,1,1,445,++A++,+++++,+++++
2,8,1,1,1,405,AAAAA,+++++,++a++
2,2,1,1,1,447,EEEEE,+++++,+++++
2,8,5,1,5,431,RRRRR,+++++,++r++
2,6,1,1,1,433,++E++,+++++,++a++
2,2,5,1,5,425,RRRRR,+++++,+++++
2,1,5,1,5,377,++R++,+++++,+++++
2,1,1,1,1,425,++E++,+++++,+++++
2,13,5,1,5,395,++N++,++a++,++a++
2,16,1,0,5,580,NNENN,++n++,++n++
2,13,1,1,1,351,++A++,++r++,++r++
2,7,1,1,1,497,++E++,+++++,++n++
2,2,1,1,1,435,AAAAA,+++++,+++++
2,5,5,1,5,404,++R++,+++++,++r++
2,1,1,1,1,406,++E++,+++++,+++++
2,1,1,1,1,565,++E++,+++++,+++++
2,1,5,1,5,405,++N++,+++++,+++++
2,10,5,0,1,453,AARAA,+++++,++a++
2,3,5,1,5,518,RRNRR,+++++,+++++
2,2,5,1,5,413,RRRRR,+++++,+++++
2,14,1,1,1,967,AAAAA,++a++,++a++
2,4,1,0,5,359,RRARR,+++++,+++++
2,10,1,0,5,375,RRARR,+++++,++r++
2,2,1,1,1,407,AAAAA,+++++,+++++
2,15,5,1,5,68,RRNRR,++r++,++r++
2,10,1,0,5,708,RRERR,+++++,++r++
2,5,5,1,5,634,++R++,+++++,++r++
2,1,5,1,5,2007,++R++,+++++,+++++
2,14,5,1,5,494,RRRRR,++r++,++r++
2,1,1,1,1,1027,++A++,+++++,+++++
2,16,5,0,1,2289,AANAA,++a++,++a++
2,12,5,1,5,955,++N++,++r++,++r++
2,16,1,0,5,1243,RRARR,++r++,++r++
2,6,5,1,5,689,++N++,+++++,++r++
2,16,1,0,5,685,NNANN,++n++,++n++
2,1,1,1,1,970,++E++,+++++,+++++
2,4,5,1,5,675,AARAA,+++++,+++++
2,12,1,1,1,1169,++E++,++a++,++a++
2,13,5,1,5,401,++N++,++e++,++e++
2,13,1,1,1,194,++A++,++r++,++r++
2,11,5,1,5,353,++N++,++n++,++n++
2,4,5,0,1,504,AANAA,+++++,+++++
2,1,5,1,5,468,++R++,+++++,+++++
2,7,5,1,5,433,++R++,+++++,++a++
2,2,1,1,1,548,EEEEE,+++++,+++++
2,10,5,0,1,502,EENEE,+++++,++e++
2,1,1,1,1,469,++A++,+++++,+++++
2,10,5,0,1,544,AANAA,+++++,++a++
2,3,1,1,1,465,EEAEE,+++++,+++++
2,10,5,0,1,443,AARAA,+++++,++a++
2,7,5,1,5,581,++R++,+++++,++e++
2,16,5,0,1,412,EENEE,++e++,++e++
2,4,1,1,1,474,NNANN,+++++,+++++
2,8,5,1,5,389,NNNNN,+++++,++n++
2,10,1,0,5,535,NNANN,+++++,++n++
2,9,5,1,5,418,RRNRR,+++++,++r++
2,1,1,1,1,467,++E++,+++++,+++++
2,16,1,0,5,439,RRERR,++r++,++r++
2,5,1,1,1,445,++A++,+++++,++a++
2,13,5,0,1,336,++R++,++e++,++e++
2,6,1,1,1,523,++A++,+++++,++e++
2,12,1,1,1,143,++A++,++e++,++e++
2,7,1,0,5,361,++E++,+++++,++n++
2,1,5,1,5,456,++N++,+++++,+++++
2,4,5,0,1,838,EEREE,+++++,+++++
2,3,1,1,1,469,AAEAA,+++++,+++++
2,14,5,1,5,348,NNNNN,++n++,++n++
2,15,1,1,1,321,AAEAA,++a++,++a++
2,13,1,1,1,631,++E++,++r++,++r++
2,1,1,1,1,472,++A++,+++++,+++++
2,4,1,0,5,615,NNENN,+++++,+++++
2,1,1,1,1,461,++E++,+++++,+++++
2,1,1,1,1,432,++A++,+++++,+++++
2,8,1,1,1,349,EEEEE,+++++,++e++
2,15,5,1,5,57,NNRNN,++n++,++n++
2,3,5,1,5,454,RRNRR,+++++,+++++
2,1,5,1,5,418,++R++,+++++,+++++
2,16,5,0,1,367,EEREE,++e++,++e++
2,13,5,0,1,286,++R++,++a++,++a++
2,13,5,0,1,321,++N++,++a++,++a++
2,9,1,1,1,418,EEAEE,+++++,++e++
2,9,1,1,1,400,AAEAA,+++++,++a++
2,10,5,0,1,620,EEREE,+++++,++e++
2,11,5,1,5,39,++R++,++r++,++r++
2,13,1,0,5,69,++E++,++n++,++n++
2,7,1,1,1,491,++A++,+++++,++n++
2,7,5,0,1,384,++N++,+++++,++a++
2,1,5,1,5,467,++N++,+++++,+++++
2,16,1,0,5,758,NNENN,++n++,++n++
2,9,5,1,5,404,NNRNN,+++++,++n++
2,1,1,1,1,620,++E++,+++++,+++++
2,5,1,1,1,366,++E++,+++++,++e++
2,1,5,1,5,453,++N++,+++++,+++++
2,7,1,1,1,438,++A++,+++++,++r++
2,6,1,1,1,438,++E++,+++++,++a++
2,11,1,1,1,307,++A++,++a++,++a++
2,15,1,1,1,85,EEAEE,++e++,++e++
2,7,5,1,5,468,++N++,+++++,++e++
2,7,1,1,1,550,++E++,+++++,++r++
2,16,5,0,1,256,AARAA,++a++,++a++
2,6,5,1,5,420,++R++,+++++,++n++
2,12,5,1,5,633,++R++,++n++,++n++
2,4,5,0,1,436,EENEE,+++++,+++++
2,4,1,0,5,468,RRERR,+++++,+++++
2,10,1,0,5,448,NNENN,+++++,++n++
2,2,5,1,5,364,NNNNN,+++++,+++++
2,11,1,1,1,461,++E++,++e++,++e++
2,1,5,1,5,462,++N++,+++++,+++++
2,8,1,1,1,373,AAAAA,+++++,++a++
2,3,5,1,5,397,NNRNN,+++++,+++++
2,1,5,1,5,740,++R++,+++++,+++++
2,8,5,1,5,390,RRRRR,+++++,++r++
2,13,1,0,5,54,++A++,++n++,++n++
2,14,1,1,1,26,EEEEE,++e++,++e++
2,5,5,1,5,398,++N++,+++++,++n++
2,13,1,1,1,813,++A++,++n++,++n++
2,7,1,0,5,368,++E++,+++++,++r++
2,16,1,0,5,371,NNANN,++n++,++n++
2,4,1,0,5,435,RRARR,+++++,+++++
2,1,5,1,5,496,++N++,+++++,+++++
2,16,5,0,1,294,EEREE,++e++,++e++
2,4,5,0,1,946,EEREE,+++++,+++++
2,1,1,1,1,698,++E++,+++++,+++++
2,2,5,1,5,607,RRRRR,+++++,+++++
2,9,1,1,1,314,EEAEE,+++++,++e++
2,8,1,1,1,464,EEEEE,+++++,++e++
2,16,1,0,5,345,RRARR,++r++,++r++
2,8,1,1,1,331,AAAAA,+++++,++a++
2,10,5,0,1,665,AANAA,+++++,++a++
2,12,1,0,5,474,++E++,++a++,++a++
2,5,1,1,1,539,++A++,+++++,++a++
2,2,1,0,5,445,EEEEE,+++++,+++++
2,4,1,1,1,396,NNENN,+++++,+++++
2,4,5,0,1,425,AARAA,+++++,+++++
2,9,5,1,5,460,NNRNN,+++++,++n++
2,16,5,0,1,477,EENEE,++e++,++e++
2,1,1,1,1,729,++A++,+++++,+++++
2,7,1,1,1,515,++E++,+++++,++n++
2,6,5,1,5,456,++R++,+++++,++n++
2,4,1,1,1,577,NNANN,+++++,+++++
2,1,5,1,5,577,++N++,+++++,+++++
2,1,1,1,1,585,++E++,+++++,+++++
2,1,5,1,5,411,++R++,+++++,+++++
2,15,1,1,1,229,AAEAA,++a++,++a++
2,13,5,0,1,41,++R++,++e++,++e++
2,1,5,1,5,422,++R++,+++++,+++++
2,5,5,1,5,394,++R++,+++++,++r++
2,13,5,1,5,784,++R++,++a++,++a++
2,7,5,1,5,510,++N++,+++++,++e++
2,11,1,1,1,360,++E++,++e++,++e++
2,5,5,1,5,356,++N++,+++++,++n++
2,1,1,1,1,391,++A++,+++++,+++++
2,10,1,0,5,462,RRARR,+++++,++r++
2,7,5,1,5,452,++N++,+++++,++a++
2,1,5,0,1,639,++N++,+++++,+++++
2,14,1,1,1,418,EEEEE,++e++,++e++
2,13,5,1,5,462,++N++,++a++,++a++
2,11,1,1,1,423,++A++,++a++,++a++
2,7,1,1,1,562,++A++,+++++,++n++
2,10,5,1,5,701,EEREE,+++++,++e++
2,1,1,1,1,484,++E++,+++++,+++++
2,1,1,1,1,490,++E++,+++++,+++++
2,13,1,1,1,386,++A++,++r++,++r++
2,12,5,1,5,1099,++N++,++r++,++r++
2,4,5,0,1,717,EENEE,+++++,+++++
2,3,1,1,1,537,AAEAA,+++++,+++++
2,1,1,1,1,460,++A++,+++++,+++++
2,7,1,1,1,412,++A++,+++++,++r++
2,15,1,1,1,630,EEAEE,++e++,++e++
2,8,5,1,5,461,NNNNN,+++++,++n++
2,1,5,1,5,736,++N++,+++++,+++++
2,10,1,0,5,959,RRERR,+++++,++r++
2,10,1,0,5,483,NNENN,+++++,++n++
2,16,5,0,1,535,AARAA,++a++,++a++
2,16,1,0,5,389,NNENN,++n++,++n++
2,5,1,1,1,1299,++E++,+++++,++e++
2,3,5,1,5,394,RRNRR,+++++,+++++
