"subject","group","hostname","word","list_type","list_length","class","rating","old_new","acc","credit","lab"
81,"young","cMAPLab-fMRI","loon","phonetic",8,"related",6,"old",0,"y","y"
81,"young","cMAPLab-fMRI","slapstick","semantic",8,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","bookie","semantic",2,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","roulette","semantic",2,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","sis","phonetic",8,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","highchair","semantic",2,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","lawn","phonetic",0,"lure",3,"new",1,"y","y"
81,"young","cMAPLab-fMRI","wept","phonetic",2,"related",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","heal","phonetic",8,"related",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","demented","semantic",2,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","date","phonetic",2,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","dire","phonetic",8,"related",5,"old",0,"y","y"
81,"young","cMAPLab-fMRI","boom","phonetic",8,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","went","phonetic",2,"related",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","bettor","semantic",2,"related",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","industry","semantic",0,"lure",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","boon","phonetic",8,"critical",5,"old",0,"y","y"
81,"young","cMAPLab-fMRI","best","phonetic",2,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","emerald","semantic",2,"related",3,"new",1,"y","y"
81,"young","cMAPLab-fMRI","sip","phonetic",8,"critical",3,"new",1,"y","y"
81,"young","cMAPLab-fMRI","lip","phonetic",8,"related",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","comedian","semantic",8,"critical",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","sole","phonetic",2,"target",5,"old",1,"y","y"
81,"young","cMAPLab-fMRI","wood","phonetic",0,"lure",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","foil","phonetic",0,"lure",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","rubies","semantic",2,"related",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","welt","phonetic",2,"target",3,"new",0,"y","y"
81,"young","cMAPLab-fMRI","cam","phonetic",2,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","attic","semantic",0,"lure",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","carat","semantic",2,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","hypnotist","semantic",8,"related",5,"old",0,"y","y"
81,"young","cMAPLab-fMRI","lunatic","semantic",2,"critical",5,"old",0,"y","y"
81,"young","cMAPLab-fMRI","gazette","semantic",0,"lure",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","maniac","semantic",2,"target",4,"old",1,"y","y"
81,"young","cMAPLab-fMRI","bird","phonetic",0,"lure",4,"old",0,"y","y"
81,"young","cMAPLab-fMRI","top","phonetic",8,"target",3,"new",0,"y","y"
81,"young","cMAPLab-fMRI","humorist","semantic",8,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","hip","phonetic",8,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","sorcerer","semantic",8,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","ghoul","semantic",8,"related",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","stroller","semantic",2,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","infant","semantic",2,"critical",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","wager","semantic",2,"related",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","castle","semantic",8,"critical",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","fitness","semantic",8,"critical",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","rose","phonetic",2,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","teething","semantic",2,"related",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","gambler","semantic",2,"critical",3,"new",1,"y","y"
81,"young","cMAPLab-fMRI","scissors","semantic",0,"lure",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","swamps","semantic",2,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","apartment","semantic",0,"lure",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","specter","semantic",8,"related",3,"new",1,"y","y"
81,"young","cMAPLab-fMRI","deal","phonetic",8,"related",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","rabbit","semantic",8,"target",6,"old",1,"y","y"
81,"young","cMAPLab-fMRI","book","phonetic",0,"lure",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","magician","semantic",8,"critical",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","exertion","semantic",8,"related",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","goblin","semantic",8,"target",2,"new",0,"y","y"
81,"young","cMAPLab-fMRI","role","phonetic",2,"critical",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","thicket","semantic",0,"lure",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","bun","phonetic",2,"critical",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","late","phonetic",2,"related",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","piccolo","semantic",0,"lure",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","hole","phonetic",2,"related",5,"old",0,"y","y"
81,"young","cMAPLab-fMRI","medieval","semantic",8,"target",2,"new",0,"y","y"
81,"young","cMAPLab-fMRI","pop","phonetic",8,"related",5,"old",0,"y","y"
81,"young","cMAPLab-fMRI","mooring","semantic",0,"lure",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","insanity","semantic",2,"related",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","yaw","phonetic",0,"lure",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","fur","phonetic",0,"lure",5,"old",0,"y","y"
81,"young","cMAPLab-fMRI","warmhearted","semantic",0,"lure",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","diapers","semantic",2,"related",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","fate","phonetic",2,"critical",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","canvas","semantic",0,"lure",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","workout","semantic",8,"related",1,"new",1,"y","y"
81,"young","cMAPLab-fMRI","perk","phonetic",0,"lure",2,"new",1,"y","y"
81,"young","cMAPLab-fMRI","apparition","semantic",8,"target",4,"old",1,"y","y"
81,"young","cMAPLab-fMRI","bus","phonetic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","gazette","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","honeycomb","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","thesaurus","semantic",0,"lure",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","tribesman","semantic",0,"lure",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","psychotic","semantic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","fate","phonetic",2,"critical",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","cam","phonetic",8,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","cradle","semantic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","sorcerer","semantic",2,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","precious","semantic",8,"target",1,"new",0,"y","y"
82,"young","cMAPLab-fMRI","maniac","semantic",8,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","mice","phonetic",8,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","sat","phonetic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","pest","phonetic",2,"target",1,"new",0,"y","y"
82,"young","cMAPLab-fMRI","mire","phonetic",8,"critical",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","sip","phonetic",2,"critical",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","podium","semantic",0,"lure",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","comedian","semantic",2,"critical",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","toning","semantic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","top","phonetic",8,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","dachshund","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","mime","phonetic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","glaciers","semantic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","synopsis","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","reptiles","semantic",8,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","cat","phonetic",8,"critical",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","roulette","semantic",2,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","highchair","semantic",8,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","rhinestones","semantic",8,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","boon","phonetic",8,"critical",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","pat","phonetic",8,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","slapstick","semantic",2,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","ghost","semantic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","cod","phonetic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","pull","phonetic",0,"lure",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","fire","phonetic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","joy","phonetic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","apartment","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","bout","phonetic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","rode","phonetic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","brilliance","semantic",8,"target",1,"new",0,"y","y"
82,"young","cMAPLab-fMRI","bookie","semantic",2,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","but","phonetic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","pharaoh","semantic",8,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","sable","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","triangular","semantic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","real","phonetic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","rope","phonetic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","sis","phonetic",2,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","role","phonetic",8,"critical",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","teal","phonetic",2,"critical",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","now","phonetic",0,"lure",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","pun","phonetic",2,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","sin","phonetic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","conjure","semantic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","bun","phonetic",2,"critical",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","yaw","phonetic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","cot","phonetic",8,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","fitness","semantic",2,"critical",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","toy","phonetic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","magician","semantic",2,"critical",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","best","phonetic",2,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","loud","phonetic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","west","phonetic",2,"critical",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","tortilla","semantic",0,"lure",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","opossum","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","rose","phonetic",8,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","cog","phonetic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","cop","phonetic",8,"critical",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","bus","phonetic",2,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","fade","phonetic",2,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","peal","phonetic",2,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","boom","phonetic",8,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","coon","phonetic",8,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","foil","phonetic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","mechanical","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","warmhearted","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","date","phonetic",2,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","aerobics","semantic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","nutrition","semantic",2,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","egyptian","semantic",8,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","skeletons","semantic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","cap","phonetic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","hip","phonetic",2,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","lampoon","semantic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","coin","phonetic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","casino","semantic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","humorist","semantic",2,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","dinosaur","semantic",8,"critical",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","perk","phonetic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","fur","phonetic",0,"lure",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","book","phonetic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","schoolyard","semantic",0,"lure",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","boot","phonetic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","noon","phonetic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","pyramid","semantic",8,"critical",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","seal","phonetic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","carat","semantic",8,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","jargon","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","canvas","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","run","phonetic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","haunting","semantic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","cow","phonetic",0,"lure",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","poker","semantic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","sole","phonetic",8,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","tombs","semantic",8,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","infant","semantic",8,"critical",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","null","phonetic",0,"lure",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","biologist","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","linguistics","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","gambler","semantic",2,"critical",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","triplicate","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","industry","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","bagel","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","undergrowth","semantic",0,"lure",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","meal","phonetic",2,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","test","phonetic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","asylum","semantic",8,"target",1,"new",0,"y","y"
82,"young","cMAPLab-fMRI","hate","phonetic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","demented","semantic",8,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","sit","phonetic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","face","phonetic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","jogging","semantic",2,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","rattle","semantic",8,"target",1,"new",0,"y","y"
82,"young","cMAPLab-fMRI","wood","phonetic",0,"lure",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","diamond","semantic",8,"critical",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","phantom","semantic",2,"critical",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","bur","phonetic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","comic","semantic",2,"target",6,"old",1,"y","y"
82,"young","cMAPLab-fMRI","carport","semantic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","saw","phonetic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","rabbit","semantic",2,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","stroller","semantic",8,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","lunatic","semantic",8,"critical",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","welt","phonetic",2,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","bird","phonetic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","raw","phonetic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","vanish","semantic",2,"target",1,"new",0,"y","y"
82,"young","cMAPLab-fMRI","goblin","semantic",2,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","apparition","semantic",2,"related",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","mike","phonetic",8,"related",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","bison","semantic",0,"lure",1,"new",1,"y","y"
82,"young","cMAPLab-fMRI","lawn","phonetic",0,"lure",6,"old",0,"y","y"
82,"young","cMAPLab-fMRI","swamps","semantic",8,"related",6,"old",0,"y","y"
83,"young","cMAPLab-Behav","sable","semantic",0,"lure",5,"old",0,"y","y"
83,"young","cMAPLab-Behav","jargon","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","convenience","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","undergrowth","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","raw","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","magician","semantic",2,"critical",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","embalming","semantic",2,"target",2,"new",0,"y","y"
83,"young","cMAPLab-Behav","joy","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","west","phonetic",8,"critical",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","hire","phonetic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","bun","phonetic",8,"critical",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","glaciers","semantic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","cradle","semantic",8,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","gate","phonetic",2,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","hate","phonetic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","toy","phonetic",0,"lure",5,"old",0,"y","y"
83,"young","cMAPLab-Behav","catacombs","semantic",2,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","gazette","semantic",0,"lure",3,"new",1,"y","y"
83,"young","cMAPLab-Behav","beckon","semantic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","stealing","semantic",2,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","mooring","semantic",0,"lure",3,"new",1,"y","y"
83,"young","cMAPLab-Behav","wood","phonetic",0,"lure",6,"old",0,"y","y"
83,"young","cMAPLab-Behav","hallucination","semantic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","fitness","semantic",8,"critical",1,"new",1,"y","y"
83,"young","cMAPLab-Behav","cop","phonetic",8,"critical",1,"new",1,"y","y"
83,"young","cMAPLab-Behav","vest","phonetic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","bout","phonetic",0,"lure",3,"new",1,"y","y"
83,"young","cMAPLab-Behav","haunting","semantic",8,"related",1,"new",1,"y","y"
83,"young","cMAPLab-Behav","sin","phonetic",2,"related",1,"new",1,"y","y"
83,"young","cMAPLab-Behav","seal","phonetic",2,"related",1,"new",1,"y","y"
83,"young","cMAPLab-Behav","enchanted","semantic",2,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","boos","phonetic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","foil","phonetic",0,"lure",1,"new",1,"y","y"
83,"young","cMAPLab-Behav","bur","phonetic",0,"lure",1,"new",1,"y","y"
83,"young","cMAPLab-Behav","mire","phonetic",8,"critical",1,"new",1,"y","y"
83,"young","cMAPLab-Behav","ranting","semantic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","pacifier","semantic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","storeroom","semantic",0,"lure",1,"new",1,"y","y"
83,"young","cMAPLab-Behav","vanish","semantic",2,"related",1,"new",1,"y","y"
83,"young","cMAPLab-Behav","boon","phonetic",8,"critical",6,"old",0,"y","y"
83,"young","cMAPLab-Behav","brontosaurus","semantic",2,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","dinosaur","semantic",2,"critical",1,"new",1,"y","y"
83,"young","cMAPLab-Behav","cap","phonetic",2,"related",3,"new",1,"y","y"
83,"young","cMAPLab-Behav","booty","semantic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","role","phonetic",2,"critical",6,"old",0,"y","y"
83,"young","cMAPLab-Behav","moon","phonetic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","lullaby","semantic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","pyramid","semantic",2,"critical",1,"new",1,"y","y"
83,"young","cMAPLab-Behav","diamond","semantic",2,"critical",1,"new",1,"y","y"
83,"young","cMAPLab-Behav","aerobics","semantic",8,"related",1,"new",1,"y","y"
83,"young","cMAPLab-Behav","bum","phonetic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","tombs","semantic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","thicket","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","casino","semantic",8,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","coin","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","spooky","semantic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","juggling","semantic",2,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","synopsis","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","poker","semantic",8,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","perk","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","stickup","semantic",2,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","rip","phonetic",2,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","cow","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","lunatic","semantic",8,"critical",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","but","phonetic",8,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","book","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","boot","phonetic",8,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","biceps","semantic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","teal","phonetic",2,"critical",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","pull","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","infant","semantic",8,"critical",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","cog","phonetic",8,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","saw","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","null","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","cat","phonetic",2,"critical",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","tribesman","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","gutter","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","real","phonetic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","hardness","semantic",2,"target",3,"new",0,"y","y"
83,"young","cMAPLab-Behav","test","phonetic",8,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","phantom","semantic",8,"critical",3,"new",1,"y","y"
83,"young","cMAPLab-Behav","schoolyard","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","bison","semantic",0,"lure",3,"new",1,"y","y"
83,"young","cMAPLab-Behav","mine","phonetic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","robbery","semantic",2,"critical",5,"old",0,"y","y"
83,"young","cMAPLab-Behav","lawn","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","precious","semantic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","mechanical","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","face","phonetic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","fur","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","gambler","semantic",8,"critical",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","bird","phonetic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","rattle","semantic",8,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","cob","phonetic",8,"target",6,"old",1,"y","y"
83,"young","cMAPLab-Behav","bagel","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","sit","phonetic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","triangular","semantic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","triplicate","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","sat","phonetic",2,"related",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","carport","semantic",0,"lure",2,"new",1,"y","y"
83,"young","cMAPLab-Behav","fun","phonetic",8,"target",6,"old",1,"y","y"
